feature,coefficient,abs_coef
cat__actual_delivery_time_2023-10-09 04:49:34,-1.2619829794045352,1.2619829794045352
cat__last_order_date_2024-02-24 07:00:38,1.2603965939994826,1.2603965939994826
cat__actual_delivery_time_2024-06-02 00:34:24,1.2585693885254816,1.2585693885254816
cat__promised_delivery_time_2024-06-02 00:34:24,1.2585693874525026,1.2585693874525026
cat__order_date_2024-06-02 00:20:24,1.2585693863795628,1.2585693863795628
cat__order_date_2023-12-02 15:45:34,1.2509384702143558,1.2509384702143558
cat__promised_delivery_time_2023-12-02 15:56:34,1.2509384692428405,1.2509384692428405
cat__actual_delivery_time_2023-12-02 15:53:34,1.25093846827129,1.25093846827129
cat__actual_delivery_time_2024-03-18 04:35:22,-1.2507419742299624,1.2507419742299624
cat__promised_delivery_time_2024-03-18 04:15:22,-1.2507419742138814,1.2507419742138814
cat__order_date_2024-03-18 04:01:22,-1.2507419741978003,1.2507419741978003
cat__actual_delivery_time_2023-06-27 10:44:07,1.2506886217421926,1.2506886217421926
cat__promised_delivery_time_2023-06-27 10:48:07,1.2506886216894304,1.2506886216894304
cat__order_date_2023-06-27 10:33:07,1.2506886216366722,1.2506886216366722
cat__order_date_2023-06-18 10:14:12,-1.249624318551127,1.249624318551127
cat__promised_delivery_time_2023-06-18 10:32:12,-1.2496243175039616,1.2496243175039616
cat__actual_delivery_time_2023-06-18 10:31:12,-1.2496243164567564,1.2496243164567564
cat__actual_delivery_time_2024-10-14 01:21:18,-1.2487280939856056,1.2487280939856056
cat__promised_delivery_time_2024-10-14 01:26:18,-1.2487280930244575,1.2487280930244575
cat__order_date_2024-10-14 01:14:18,-1.248728092063347,1.248728092063347
cat__last_order_date_2023-09-17 22:30:28,1.248003027934154,1.248003027934154
cat__actual_delivery_time_2024-09-17 23:55:30,1.2477739569578934,1.2477739569578934
cat__promised_delivery_time_2024-09-17 23:51:30,1.2477739566401875,1.2477739566401875
cat__order_date_2024-09-17 23:35:30,1.2477739563224923,1.2477739563224923
cat__actual_delivery_time_2024-01-24 20:37:07,1.2473004784113684,1.2473004784113684
cat__promised_delivery_time_2024-01-24 20:38:07,1.2473004778228294,1.2473004778228294
cat__order_date_2024-01-24 20:20:07,1.2473004772343128,1.2473004772343128
cat__order_date_2024-10-14 03:35:47,-1.2443681015494361,1.2443681015494361
cat__promised_delivery_time_2024-10-14 03:45:47,-1.2443681001545626,1.2443681001545626
cat__actual_delivery_time_2024-10-14 03:46:47,-1.2443680987596393,1.2443680987596393
cat__order_date_2024-01-22 22:37:17,-1.2429408010885168,1.2429408010885168
cat__promised_delivery_time_2024-01-22 22:52:17,-1.2429408008109442,1.2429408008109442
cat__actual_delivery_time_2024-01-22 22:52:17,-1.2429408005333606,1.2429408005333606
cat__order_date_2023-05-08 03:58:30,1.2427696373851354,1.2427696373851354
cat__promised_delivery_time_2023-05-08 04:14:30,1.2427696371125352,1.2427696371125352
cat__actual_delivery_time_2023-05-08 04:10:30,1.2427696368399272,1.2427696368399272
cat__actual_delivery_time_2023-06-04 21:40:10,-1.238588684948448,1.238588684948448
cat__promised_delivery_time_2023-06-04 21:39:10,-1.2385886848385552,1.2385886848385552
cat__order_date_2023-06-04 21:26:10,-1.2385886847286784,1.2385886847286784
cat__last_order_date_2024-06-17 18:13:50,-1.2382841686650021,1.2382841686650021
cat__order_date_2023-05-05 08:41:49,-1.2365505469520077,1.2365505469520077
cat__promised_delivery_time_2023-05-05 08:55:49,-1.236550545868295,1.236550545868295
cat__actual_delivery_time_2023-05-05 09:00:49,-1.2365505447845404,1.2365505447845404
cat__actual_delivery_time_2024-05-22 23:48:32,1.2362473201472364,1.2362473201472364
cat__promised_delivery_time_2024-05-22 23:40:32,1.2362473201242663,1.2362473201242663
cat__order_date_2024-05-22 23:20:32,1.236247320101296,1.236247320101296
cat__actual_delivery_time_2023-07-31 17:08:38,-1.234849154022605,1.234849154022605
cat__promised_delivery_time_2023-07-31 17:08:38,-1.2348491540101545,1.2348491540101545
cat__order_date_2023-07-31 16:49:38,-1.2348491539977025,1.2348491539977025
cat__actual_delivery_time_2024-08-23 04:23:36,-1.2309649885985807,1.2309649885985807
cat__promised_delivery_time_2024-08-23 04:28:36,-1.2309649879004838,1.2309649879004838
cat__order_date_2024-08-23 04:13:36,-1.2309649872024133,1.2309649872024133
cat__actual_delivery_time_2023-05-23 23:24:33,-1.2295646651138779,1.2295646651138779
cat__promised_delivery_time_2023-05-23 23:24:33,-1.2295646650094838,1.2295646650094838
cat__order_date_2023-05-23 23:13:33,-1.229564664905092,1.229564664905092
cat__actual_delivery_time_2024-02-17 04:19:04,-1.2293810833525989,1.2293810833525989
cat__promised_delivery_time_2024-02-17 04:22:04,-1.2293810829177538,1.2293810829177538
cat__order_date_2024-02-17 04:05:04,-1.2293810824829232,1.2293810824829232
cat__last_order_date_2024-06-29 02:58:57,-1.2287900026283132,1.2287900026283132
cat__actual_delivery_time_2024-06-29 03:20:57,-1.2287899746524662,1.2287899746524662
cat__promised_delivery_time_2024-06-29 03:16:57,-1.2287899738104968,1.2287899738104968
cat__order_date_2024-06-29 02:58:57,-1.228789972968559,1.228789972968559
cat__order_date_2024-01-04 08:02:14,-1.228633789526355,1.228633789526355
cat__promised_delivery_time_2024-01-04 08:13:14,-1.2286337884850438,1.2286337884850438
cat__actual_delivery_time_2024-01-04 08:41:14,-1.2286337874436937,1.2286337874436937
cat__actual_delivery_time_2024-03-12 17:15:38,1.2244541759453826,1.2244541759453826
cat__promised_delivery_time_2024-03-12 16:52:38,1.2244541749701654,1.2244541749701654
cat__order_date_2024-03-12 16:42:38,1.2244541739949841,1.2244541739949841
cat__actual_delivery_time_2023-09-05 20:04:37,1.2240572670869392,1.2240572670869392
cat__promised_delivery_time_2023-09-05 19:56:37,1.2240572670010204,1.2240572670010204
cat__order_date_2023-09-05 19:40:37,1.2240572669151069,1.2240572669151069
cat__last_order_date_2024-08-15 00:01:13,-1.223792838493783,1.223792838493783
cat__actual_delivery_time_2024-02-03 14:13:26,-1.2237928278361432,1.2237928278361432
cat__promised_delivery_time_2024-02-03 13:51:26,-1.2237928277527617,1.2237928277527617
cat__order_date_2024-02-03 13:33:26,-1.223792827669382,1.223792827669382
cat__order_date_2023-07-07 19:53:54,1.2235763003245328,1.2235763003245328
cat__promised_delivery_time_2023-07-07 20:10:54,1.223576299732277,1.223576299732277
cat__actual_delivery_time_2023-07-07 20:12:54,1.22357629914,1.22357629914
cat__actual_delivery_time_2023-04-30 06:32:14,1.222944164291783,1.222944164291783
cat__promised_delivery_time_2023-04-30 06:23:14,1.2229441632777185,1.2229441632777185
cat__order_date_2023-04-30 06:03:14,1.2229441622636943,1.2229441622636943
cat__delivery_status_y_Slightly Delayed,1.2217797931704524,1.2217797931704524
cat__delivery_status_x_Slightly Delayed,1.221775452557206,1.221775452557206
cat__actual_delivery_time_2023-08-09 09:39:19,1.2214307562051148,1.2214307562051148
cat__promised_delivery_time_2023-08-09 09:37:19,1.2214307555660298,1.2214307555660298
cat__order_date_2023-08-09 09:21:19,1.2214307549269703,1.2214307549269703
cat__order_date_2024-03-09 06:33:08,1.2200362709838903,1.2200362709838903
cat__promised_delivery_time_2024-03-09 06:44:08,1.2200362705819683,1.2200362705819683
cat__actual_delivery_time_2024-03-09 06:43:08,1.2200362701800314,1.2200362701800314
cat__order_date_2023-04-15 20:02:46,-1.2179097045578642,1.2179097045578642
cat__promised_delivery_time_2023-04-15 20:21:46,-1.2179097035897193,1.2179097035897193
cat__actual_delivery_time_2023-04-15 20:29:46,-1.2179097026215355,1.2179097026215355
cat__actual_delivery_time_2024-01-13 14:37:11,1.2170665198422213,1.2170665198422213
cat__promised_delivery_time_2024-01-13 14:36:11,1.2170665195659538,1.2170665195659538
cat__order_date_2024-01-13 14:18:11,1.217066519289697,1.217066519289697
cat__order_date_2024-01-16 14:35:27,1.2150146591817779,1.2150146591817779
cat__promised_delivery_time_2024-01-16 14:55:27,1.21501465830006,1.21501465830006
cat__actual_delivery_time_2024-01-16 15:07:27,1.21501465741831,1.21501465741831
cat__last_order_date_2024-09-12 05:20:17,-1.2145858371814242,1.2145858371814242
cat__order_date_2024-02-27 16:10:19,-1.2133643413774193,1.2133643413774193
cat__promised_delivery_time_2024-02-27 16:23:19,-1.2133643406394619,1.2133643406394619
cat__actual_delivery_time_2024-02-27 16:20:19,-1.2133643399014753,1.2133643399014753
cat__actual_delivery_time_2023-03-29 14:59:35,1.2117251682552566,1.2117251682552566
cat__promised_delivery_time_2023-03-29 14:57:35,1.2117251679321106,1.2117251679321106
cat__order_date_2023-03-29 14:40:35,1.21172516760898,1.21172516760898
cat__last_order_date_2024-08-03 13:10:35,-1.2096172615753416,1.2096172615753416
cat__actual_delivery_time_2024-08-03 13:23:35,-1.209617260203665,1.209617260203665
cat__promised_delivery_time_2024-08-03 13:22:35,-1.2096172592777779,1.2096172592777779
cat__order_date_2024-08-03 13:10:35,-1.2096172583519267,1.2096172583519267
cat__order_date_2023-08-01 10:03:31,-1.2093022283670358,1.2093022283670358
cat__promised_delivery_time_2023-08-01 10:15:31,-1.2093022273266139,1.2093022273266139
cat__actual_delivery_time_2023-08-01 10:10:31,-1.2093022262860071,1.2093022262860071
cat__order_date_2023-11-22 08:36:23,-1.2085135777624467,1.2085135777624467
cat__promised_delivery_time_2023-11-22 08:56:23,-1.2085135775959508,1.2085135775959508
cat__actual_delivery_time_2023-11-22 08:58:23,-1.2085135774292495,1.2085135774292495
cat__actual_delivery_time_2023-04-28 12:39:37,-1.2077448238578976,1.2077448238578976
cat__promised_delivery_time_2023-04-28 12:31:37,-1.2077448229325844,1.2077448229325844
cat__order_date_2023-04-28 12:21:37,-1.2077448220073035,1.2077448220073035
cat__actual_delivery_time_2023-03-25 16:55:17,-1.2071584863834661,1.2071584863834661
cat__promised_delivery_time_2023-03-25 16:57:17,-1.2071584861548876,1.2071584861548876
cat__order_date_2023-03-25 16:40:17,-1.207158485926314,1.207158485926314
cat__actual_delivery_time_2023-09-05 23:27:17,1.2048380612119118,1.2048380612119118
cat__promised_delivery_time_2023-09-05 23:22:17,1.2048380611987648,1.2048380611987648
cat__order_date_2023-09-05 23:05:17,1.2048380611856204,1.2048380611856204
cat__order_date_2024-01-23 12:27:16,-1.2034857677845558,1.2034857677845558
cat__promised_delivery_time_2024-01-23 12:47:16,-1.2034857675131303,1.2034857675131303
cat__actual_delivery_time_2024-01-23 12:45:16,-1.203485767241694,1.203485767241694
cat__order_date_2023-07-03 22:41:35,1.2023354704883804,1.2023354704883804
cat__promised_delivery_time_2023-07-03 22:55:35,1.2023354704874092,1.2023354704874092
cat__actual_delivery_time_2023-07-03 23:01:35,1.2023354704864397,1.2023354704864397
cat__last_order_date_2024-08-23 04:13:36,-1.2016610282069558,1.2016610282069558
cat__last_order_date_2024-01-26 14:02:11,-1.1989663497725565,1.1989663497725565
cat__actual_delivery_time_2024-07-11 07:31:45,-1.1984263248010454,1.1984263248010454
cat__promised_delivery_time_2024-07-11 07:18:45,-1.198426324180111,1.198426324180111
cat__order_date_2024-07-11 07:02:45,-1.1984263235591999,1.1984263235591999
cat__actual_delivery_time_2023-06-05 05:22:35,-1.1914022559609967,1.1914022559609967
cat__promised_delivery_time_2023-06-05 04:57:35,-1.19140225561029,1.19140225561029
cat__order_date_2023-06-05 04:44:35,-1.1914022552595955,1.1914022552595955
cat__order_date_2023-11-13 17:50:55,1.1910642635539475,1.1910642635539475
cat__promised_delivery_time_2023-11-13 18:08:55,1.1910642635349926,1.1910642635349926
cat__actual_delivery_time_2023-11-13 18:16:55,1.1910642635160387,1.1910642635160387
cat__actual_delivery_time_2024-09-22 20:18:15,-1.1901787946942182,1.1901787946942182
cat__promised_delivery_time_2024-09-22 20:16:15,-1.190178794329901,1.190178794329901
cat__order_date_2024-09-22 20:04:15,-1.1901787939655986,1.1901787939655986
cat__order_date_2024-05-17 18:25:15,-1.1890212348742162,1.1890212348742162
cat__promised_delivery_time_2024-05-17 18:38:15,-1.1890212342809614,1.1890212342809614
cat__actual_delivery_time_2024-05-17 18:37:15,-1.189021233687685,1.189021233687685
cat__actual_delivery_time_2023-06-19 19:29:34,-1.1871789476986208,1.1871789476986208
cat__promised_delivery_time_2023-06-19 19:24:34,-1.187178947578509,1.187178947578509
cat__order_date_2023-06-19 19:05:34,-1.1871789474584014,1.1871789474584014
cat__last_order_date_2024-10-31 08:33:46,1.184373660307226,1.184373660307226
"cat__brand_balan, patel and mall",-1.1840982259232025,1.1840982259232025
cat__actual_delivery_time_2024-02-17 20:21:29,-1.1792886322462641,1.1792886322462641
cat__promised_delivery_time_2024-02-17 20:16:29,-1.1792886316748972,1.1792886316748972
cat__order_date_2024-02-17 20:02:29,-1.1792886311035509,1.1792886311035509
cat__order_date_2024-08-07 07:55:29,1.176985621754205,1.176985621754205
cat__promised_delivery_time_2024-08-07 08:06:29,1.176985621297461,1.176985621297461
cat__actual_delivery_time_2024-08-07 08:18:29,1.176985620840699,1.176985620840699
cat__actual_delivery_time_2023-07-09 06:48:00,1.1764693329251235,1.1764693329251235
cat__promised_delivery_time_2023-07-09 06:35:00,1.1764693322328685,1.1764693322328685
cat__order_date_2023-07-09 06:22:00,1.1764693315406414,1.1764693315406414
cat__actual_delivery_time_2023-04-21 13:16:41,1.1762903936624454,1.1762903936624454
cat__promised_delivery_time_2023-04-21 13:04:41,1.1762903933007705,1.1762903933007705
cat__order_date_2023-04-21 12:54:41,1.1762903929391115,1.1762903929391115
cat__actual_delivery_time_2024-05-21 02:51:06,-1.175583676425623,1.175583676425623
cat__promised_delivery_time_2024-05-21 02:22:06,-1.1755836745024002,1.1755836745024002
cat__order_date_2024-05-21 02:04:06,-1.1755836725792521,1.1755836725792521
cat__actual_delivery_time_2023-09-12 09:06:53,1.1702964061372911,1.1702964061372911
cat__promised_delivery_time_2023-09-12 09:09:53,1.1702964050802618,1.1702964050802618
cat__order_date_2023-09-12 08:53:53,1.170296404023274,1.170296404023274
cat__actual_delivery_time_2023-04-02 07:22:05,-1.1696804585634384,1.1696804585634384
cat__promised_delivery_time_2023-04-02 07:25:05,-1.169680458109638,1.169680458109638
cat__order_date_2023-04-02 07:12:05,-1.1696804576558502,1.1696804576558502
cat__order_date_2024-05-03 16:30:31,-1.1649619558646407,1.1649619558646407
cat__promised_delivery_time_2024-05-03 16:42:31,-1.1649619547924406,1.1649619547924406
cat__actual_delivery_time_2024-05-03 16:37:31,-1.1649619537202007,1.1649619537202007
cat__last_order_date_2024-10-03 20:46:07,-1.1649619495590344,1.1649619495590344
cat__last_order_date_2024-08-13 17:16:09,1.1639030557591252,1.1639030557591252
cat__actual_delivery_time_2023-11-16 04:29:20,1.1639030461182458,1.1639030461182458
cat__promised_delivery_time_2023-11-16 04:33:20,1.1639030458356097,1.1639030458356097
cat__order_date_2023-11-16 04:22:20,1.1639030455529105,1.1639030455529105
cat__actual_delivery_time_2024-03-07 09:21:56,-1.1609135791517284,1.1609135791517284
cat__promised_delivery_time_2024-03-07 09:17:56,-1.1609135786699194,1.1609135786699194
cat__order_date_2024-03-07 08:59:56,-1.1609135781881281,1.1609135781881281
cat__last_order_date_2024-09-22 12:13:30,-1.1608984824396889,1.1608984824396889
cat__order_date_2024-04-05 09:50:05,1.159621340159447,1.159621340159447
cat__promised_delivery_time_2024-04-05 10:00:05,1.1596213392508339,1.1596213392508339
cat__actual_delivery_time_2024-04-05 10:12:05,1.1596213383421874,1.1596213383421874
cat__actual_delivery_time_2023-06-24 15:58:32,-1.1579834767788053,1.1579834767788053
cat__promised_delivery_time_2023-06-24 15:53:32,-1.1579834758274472,1.1579834758274472
cat__order_date_2023-06-24 15:43:32,-1.1579834748761242,1.1579834748761242
cat__order_date_2024-03-20 03:24:23,1.156788687505992,1.156788687505992
cat__promised_delivery_time_2024-03-20 03:42:23,1.156788686621436,1.156788686621436
cat__actual_delivery_time_2024-03-20 03:54:23,1.1567886857368477,1.1567886857368477
cat__last_order_date_2024-06-07 04:38:39,1.156021188931286,1.156021188931286
cat__order_date_2023-06-29 14:19:03,-1.154085920370942,1.154085920370942
cat__promised_delivery_time_2023-06-29 14:35:03,-1.1540859202404392,1.1540859202404392
cat__actual_delivery_time_2023-06-29 14:38:03,-1.1540859201099305,1.1540859201099305
cat__actual_delivery_time_2024-05-03 12:59:40,1.1526904532005415,1.1526904532005415
cat__promised_delivery_time_2024-05-03 12:55:40,1.15269045179137,1.15269045179137
cat__order_date_2024-05-03 12:35:40,1.1526904503822508,1.1526904503822508
cat__order_date_2024-06-23 04:54:32,1.1481118184498575,1.1481118184498575
cat__promised_delivery_time_2024-06-23 05:04:32,1.148111818186634,1.148111818186634
cat__actual_delivery_time_2024-06-23 05:27:32,1.1481118179231045,1.1481118179231045
cat__last_order_date_2024-10-16 16:03:22,-1.1475859651079336,1.1475859651079336
cat__last_order_date_2024-07-04 16:45:53,1.1465186651983095,1.1465186651983095
cat__actual_delivery_time_2023-09-19 05:58:36,1.1465186641415803,1.1465186641415803
cat__promised_delivery_time_2023-09-19 05:54:36,1.1465186629281348,1.1465186629281348
cat__order_date_2023-09-19 05:40:36,1.1465186617147356,1.1465186617147356
cat__brand_sabharwal-mital,-1.1432464779775888,1.1432464779775888
cat__actual_delivery_time_2023-12-27 13:25:23,-1.1422963566339606,1.1422963566339606
cat__promised_delivery_time_2023-12-27 12:56:23,-1.142296356445059,1.142296356445059
cat__order_date_2023-12-27 12:39:23,-1.1422963562561648,1.1422963562561648
cat__actual_delivery_time_2023-09-25 00:35:47,1.1420849458941877,1.1420849458941877
cat__promised_delivery_time_2023-09-25 00:29:47,1.1420849458574576,1.1420849458574576
cat__order_date_2023-09-25 00:18:47,1.1420849458207307,1.1420849458207307
cat__last_order_date_2024-07-18 14:39:59,-1.1384454698272986,1.1384454698272986
cat__order_date_2024-10-22 11:12:07,1.1376291488793577,1.1376291488793577
cat__promised_delivery_time_2024-10-22 11:27:07,1.1376291480061418,1.1376291480061418
cat__actual_delivery_time_2024-10-22 11:30:07,1.137629147132654,1.137629147132654
cat__order_date_2023-06-14 08:49:51,1.1361603263526237,1.1361603263526237
cat__promised_delivery_time_2023-06-14 09:06:51,1.136160324956257,1.136160324956257
cat__actual_delivery_time_2023-06-14 09:10:51,1.136160323559839,1.136160323559839
cat__order_date_2024-05-23 17:20:24,1.1331680854862105,1.1331680854862105
cat__promised_delivery_time_2024-05-23 17:34:24,1.133168084799937,1.133168084799937
cat__actual_delivery_time_2024-05-23 17:39:24,1.1331680841136365,1.1331680841136365
cat__last_order_date_2024-05-28 21:18:47,1.1316807678107041,1.1316807678107041
cat__order_date_2024-01-26 14:46:09,-1.1313150603162618,1.1313150603162618
cat__promised_delivery_time_2024-01-26 15:02:09,-1.1313150598974648,1.1313150598974648
cat__actual_delivery_time_2024-01-26 15:01:09,-1.1313150594782795,1.1313150594782795
cat__last_order_date_2024-01-26 14:46:09,-1.1313150578417892,1.1313150578417892
cat__last_order_date_2024-08-07 13:10:30,1.1310402137095077,1.1310402137095077
cat__actual_delivery_time_2024-08-07 13:31:30,1.1310402039477951,1.1310402039477951
cat__promised_delivery_time_2024-08-07 13:27:30,1.131040203518534,1.131040203518534
cat__order_date_2024-08-07 13:10:30,1.1310402030892885,1.1310402030892885
cat__order_date_2023-05-25 15:23:42,-1.1302226914661524,1.1302226914661524
cat__promised_delivery_time_2023-05-25 15:40:42,-1.1302226903360852,1.1302226903360852
cat__actual_delivery_time_2023-05-25 15:41:42,-1.1302226892059746,1.1302226892059746
cat__order_date_2023-11-19 21:52:06,1.1284386466763927,1.1284386466763927
cat__promised_delivery_time_2023-11-19 22:03:06,1.1284386466113678,1.1284386466113678
cat__actual_delivery_time_2023-11-19 22:07:06,1.128438646546341,1.128438646546341
cat__actual_delivery_time_2023-07-13 01:17:54,-1.126597792245699,1.126597792245699
cat__promised_delivery_time_2023-07-13 01:20:54,-1.1265977917118237,1.1265977917118237
cat__order_date_2023-07-13 01:07:54,-1.1265977911779663,1.1265977911779663
cat__last_order_date_2024-09-28 15:27:48,-1.1265396630255722,1.1265396630255722
cat__actual_delivery_time_2024-09-28 15:36:48,-1.1265396460266603,1.1265396460266603
cat__promised_delivery_time_2024-09-28 15:37:48,-1.1265396454024736,1.1265396454024736
cat__order_date_2024-09-28 15:27:48,-1.1265396447783116,1.1265396447783116
cat__order_date_2024-01-28 03:46:56,1.1254684098524719,1.1254684098524719
cat__promised_delivery_time_2024-01-28 04:04:56,1.1254684097341119,1.1254684097341119
cat__actual_delivery_time_2024-01-28 04:00:56,1.125468409615749,1.125468409615749
cat__last_order_date_2024-05-01 15:04:50,-1.1241554370458433,1.1241554370458433
cat__actual_delivery_time_2024-06-09 04:53:22,1.1232746960182942,1.1232746960182942
cat__promised_delivery_time_2024-06-09 04:37:22,1.123274695314431,1.123274695314431
cat__order_date_2024-06-09 04:26:22,1.123274694610593,1.123274694610593
cat__actual_delivery_time_2024-06-11 22:49:40,1.1227549356198727,1.1227549356198727
cat__promised_delivery_time_2024-06-11 22:42:40,1.122754935226093,1.122754935226093
cat__order_date_2024-06-11 22:29:40,1.1227549348323278,1.1227549348323278
cat__actual_delivery_time_2024-02-27 06:51:56,-1.1222561054079145,1.1222561054079145
cat__promised_delivery_time_2024-02-27 06:50:56,-1.1222561040861547,1.1222561040861547
cat__order_date_2024-02-27 06:30:56,-1.1222561027644429,1.1222561027644429
cat__last_order_date_2024-10-28 23:39:45,1.122060251520534,1.122060251520534
cat__last_order_date_2024-09-13 02:31:41,1.120526268503887,1.120526268503887
cat__last_order_date_2023-07-28 17:31:14,1.1195477191614154,1.1195477191614154
cat__last_order_date_2024-04-10 14:07:17,1.1186059691949126,1.1186059691949126
cat__actual_delivery_time_2024-03-12 11:22:36,1.1186059482984978,1.1186059482984978
cat__promised_delivery_time_2024-03-12 11:15:36,1.1186059481430226,1.1186059481430226
cat__order_date_2024-03-12 10:56:36,1.1186059479875539,1.1186059479875539
cat__actual_delivery_time_2024-01-10 12:18:56,1.1175876680803767,1.1175876680803767
cat__promised_delivery_time_2024-01-10 12:17:56,1.1175876653523176,1.1175876653523176
cat__order_date_2024-01-10 12:05:56,1.1175876626243608,1.1175876626243608
cat__last_order_date_2023-10-02 11:21:59,-1.1172058352290397,1.1172058352290397
cat__actual_delivery_time_2024-05-03 06:37:51,1.1156571520257033,1.1156571520257033
cat__promised_delivery_time_2024-05-03 06:32:51,1.1156571508933635,1.1156571508933635
cat__order_date_2024-05-03 06:21:51,1.1156571497610652,1.1156571497610652
cat__last_order_date_2024-01-17 10:55:53,1.1147475239376374,1.1147475239376374
cat__actual_delivery_time_2024-01-01 00:11:08,-1.1106145774962402,1.1106145774962402
cat__promised_delivery_time_2024-01-01 00:15:08,-1.110614577279663,1.110614577279663
cat__order_date_2024-01-01 00:05:08,-1.1106145770630926,1.1106145770630926
cat__actual_delivery_time_2023-08-17 23:21:53,-1.1104635175007507,1.1104635175007507
cat__promised_delivery_time_2023-08-17 23:05:53,-1.1104635169868813,1.1104635169868813
cat__order_date_2023-08-17 22:46:53,-1.1104635164730283,1.1104635164730283
cat__last_order_date_2023-08-22 19:11:32,1.1095962242071062,1.1095962242071062
cat__actual_delivery_time_2023-08-22 19:34:32,1.1095961852414002,1.1095961852414002
cat__promised_delivery_time_2023-08-22 19:26:32,1.1095961843167466,1.1095961843167466
cat__order_date_2023-08-22 19:11:32,1.1095961833921306,1.1095961833921306
cat__actual_delivery_time_2023-11-26 13:23:15,1.1094728567903758,1.1094728567903758
cat__promised_delivery_time_2023-11-26 12:53:15,1.1094728565296836,1.1094728565296836
cat__order_date_2023-11-26 12:35:15,1.109472856269001,1.109472856269001
cat__order_date_2023-10-09 17:47:42,1.107474086144005,1.107474086144005
cat__promised_delivery_time_2023-10-09 17:59:42,1.1074740844013273,1.1074740844013273
cat__actual_delivery_time_2023-10-09 18:07:42,1.107474082658586,1.107474082658586
cat__actual_delivery_time_2024-05-02 00:38:28,1.106567959041169,1.106567959041169
cat__promised_delivery_time_2024-05-02 00:38:28,1.106567957720176,1.106567957720176
cat__order_date_2024-05-02 00:22:28,1.106567956399278,1.106567956399278
cat__brand_hayre-shere,-1.1059978329982343,1.1059978329982343
cat__last_order_date_2023-04-23 23:54:06,-1.1031950123925338,1.1031950123925338
cat__actual_delivery_time_2023-04-24 00:06:06,-1.1031949957266791,1.1031949957266791
cat__promised_delivery_time_2023-04-24 00:04:06,-1.1031949956975975,1.1031949956975975
cat__order_date_2023-04-23 23:54:06,-1.1031949956685143,1.1031949956685143
cat__actual_delivery_time_2023-04-11 19:08:37,-1.1020702916495753,1.1020702916495753
cat__promised_delivery_time_2023-04-11 19:06:37,-1.1020702915710192,1.1020702915710192
cat__order_date_2023-04-11 18:46:37,-1.1020702914924638,1.1020702914924638
cat__last_order_date_2024-07-10 18:08:38,-1.1008712037313704,1.1008712037313704
cat__last_order_date_2024-04-29 17:49:09,1.0978398386891575,1.0978398386891575
cat__order_date_2024-06-19 08:54:43,-1.0969929988265361,1.0969929988265361
cat__promised_delivery_time_2024-06-19 09:08:43,-1.0969929977886217,1.0969929977886217
cat__actual_delivery_time_2024-06-19 09:05:43,-1.096992996750669,1.096992996750669
cat__actual_delivery_time_2024-01-08 05:03:13,1.0940945664950605,1.0940945664950605
cat__promised_delivery_time_2024-01-08 04:51:13,1.0940945661246095,1.0940945661246095
cat__order_date_2024-01-08 04:39:13,1.094094565754173,1.094094565754173
cat__actual_delivery_time_2023-07-31 13:31:46,-1.0935273098444822,1.0935273098444822
cat__promised_delivery_time_2023-07-31 13:16:46,-1.0935273095120626,1.0935273095120626
cat__order_date_2023-07-31 13:04:46,-1.0935273091796534,1.0935273091796534
cat__actual_delivery_time_2024-02-03 01:25:33,1.0882919169625351,1.0882919169625351
cat__promised_delivery_time_2024-02-03 01:24:33,1.0882919167128833,1.0882919167128833
cat__order_date_2024-02-03 01:04:33,1.0882919164632423,1.0882919164632423
cat__order_date_2024-09-08 06:11:07,1.088116418284565,1.088116418284565
cat__promised_delivery_time_2024-09-08 06:25:07,1.0881164171370719,1.0881164171370719
cat__actual_delivery_time_2024-09-08 06:45:07,1.0881164159895353,1.0881164159895353
cat__actual_delivery_time_2024-04-18 01:18:21,-1.0873116879519735,1.0873116879519735
cat__promised_delivery_time_2024-04-18 01:23:21,-1.0873116878666935,1.0873116878666935
cat__order_date_2024-04-18 01:09:21,-1.0873116877814166,1.0873116877814166
cat__last_order_date_2024-09-02 07:38:33,-1.0871385987582662,1.0871385987582662
cat__last_order_date_2024-06-17 13:27:48,-1.084172582891227,1.084172582891227
cat__last_order_date_2024-06-23 03:12:15,1.0839929852643484,1.0839929852643484
cat__order_date_2024-06-23 03:12:15,1.083992984272365,1.083992984272365
cat__promised_delivery_time_2024-06-23 03:22:15,1.0839929835690083,1.0839929835690083
cat__actual_delivery_time_2024-06-23 03:27:15,1.0839929828656238,1.0839929828656238
cat__actual_delivery_time_2023-08-07 23:03:10,-1.0834723503417047,1.0834723503417047
cat__promised_delivery_time_2023-08-07 22:50:10,-1.083472349859024,1.083472349859024
cat__order_date_2023-08-07 22:37:10,-1.0834723493763592,1.0834723493763592
cat__order_date_2023-09-15 02:34:20,-1.083455050053302,1.083455050053302
cat__promised_delivery_time_2023-09-15 02:54:20,-1.0834550495526298,1.0834550495526298
cat__actual_delivery_time_2023-09-15 02:50:20,-1.0834550490519368,1.0834550490519368
cat__order_date_2023-08-31 10:07:20,-1.0815605018153989,1.0815605018153989
cat__promised_delivery_time_2023-08-31 10:21:20,-1.081560501788994,1.081560501788994
cat__actual_delivery_time_2023-08-31 10:22:20,-1.0815605017625864,1.0815605017625864
cat__last_order_date_2024-07-12 13:13:16,1.0812081779600173,1.0812081779600173
